date,block,sw1,sw2,sw3,sw4,sw5,st1,st2,st3,st4,st5,ec1,ec2,ec3,ec4,ec5
24/08/2008,1,0.145895833,0.216458333,0.189479167,0.240395833,NA,20.08333333,20.92708333,20.40208333,19.92708333,NA,0.22875,0.28,0.34,0.461875,NA
24/08/2008,2,0.155125,0.197833333,NA,0.283291667,0.295020833,18.98541667,18.90625,NA,20.31875,19.58958333,0.1,0.03,NA,0.618125,0.902291667
24/08/2008,3,0.158125,0.1734375,0.222,0.2158125,0.216520833,19.87708333,19.8125,19.91458333,19.74375,19.75625,0.111041667,0.011458333,0.55,0.49,0.374583333
24/08/2008,4,0.13375,0.168166667,0.196604167,0.24025,0.210541667,19.45208333,19.94791667,19.67708333,20.01458333,19.91666667,0.23,0.201458333,0.148125,0.32,0.599583333
25/08/2008,1,0.14,0.210916667,0.184708333,0.235395833,NA,19.48958333,20.27708333,19.73541667,19.41875,NA,0.220833333,0.271666667,0.333333333,0.456458333,NA
25/08/2008,2,0.147354167,0.189958333,NA,0.2756875,0.289854167,18.41875,18.20833333,NA,19.67708333,19.2,0.099583333,0.03,NA,0.61,0.874583333
25/08/2008,3,0.151291667,0.1681875,0.216770833,0.212833333,0.2125,19.27083333,19.15,19.22291667,19.19166667,19.39791667,0.11,0.01,0.542708333,0.49,0.37
25/08/2008,4,0.127666667,0.162416667,0.187979167,0.233791667,0.206708333,18.78541667,19.22708333,18.88125,19.32291667,19.41041667,0.222916667,0.2,0.140208333,0.31625,0.590416667
26/08/2008,1,0.136125,0.207729167,0.1821875,0.232208333,NA,19.51041667,20.19791667,19.55208333,19.14166667,NA,0.218541667,0.27,0.33,0.45,NA
26/08/2008,2,0.1430625,0.18525,NA,0.2704375,0.28575,18.72083333,18.36458333,NA,19.42708333,18.89583333,0.094375,0.03,NA,0.605833333,0.851666667
26/08/2008,3,0.14675,0.164125,0.2128125,0.210770833,0.209645833,19.18125,19.03125,19.01458333,18.88958333,19.11458333,0.11,0.01,0.54,0.486041667,0.37
26/08/2008,4,0.1240625,0.159208333,0.181979167,0.2296875,0.203916667,18.825,19.18541667,18.71875,19.03125,19.07708333,0.22,0.194166667,0.14,0.31,0.588333333
27/08/2008,1,0.135229167,0.204604167,0.180104167,0.2298125,NA,19.09166667,19.84791667,19.29375,18.95416667,NA,0.219375,0.27,0.33,0.446666667,NA
27/08/2008,2,0.140375,0.183041667,NA,0.267583333,0.282770833,18.675,18.36666667,NA,19.3,18.72083333,0.09125,0.03,NA,0.600833333,0.832291667
27/08/2008,3,0.14475,0.161291667,0.209583333,0.209208333,0.2081875,18.94791667,18.82083333,18.82708333,18.71041667,18.92916667,0.109791667,0.01,0.54,0.48,0.366458333
27/08/2008,4,0.123625,0.157270833,0.179291667,0.227583333,0.2025,18.6375,19.01666667,18.54791667,18.87083333,18.89583333,0.22125,0.191458333,0.14,0.31,0.580416667
28/08/2008,1,0.176708333,0.211020833,0.18225,0.229833333,NA,21.45833333,21.55625,20.22291667,19.04375,NA,0.275625,0.264791667,0.321458333,0.439583333,NA
28/08/2008,2,0.173416667,0.2129375,NA,0.2710625,0.281145833,21.57916667,20.7125,NA,19.74375,18.70208333,0.102708333,0.040416667,NA,0.608125,0.83
28/08/2008,3,0.166604167,0.168958333,0.216354167,0.209604167,0.207791667,21.27916667,20.65416667,19.74166667,18.86875,18.84791667,0.11,0.01,0.547291667,0.48,0.36
28/08/2008,4,0.190875,0.192666667,0.1978125,0.228979167,0.202145833,21.23541667,21.06041667,19.91458333,19.24791667,18.92708333,0.277291667,0.22,0.15625,0.31,0.586041667
29/08/2008,1,0.169916667,0.208583333,0.181354167,0.229979167,NA,19.6,20.42708333,19.82708333,19.23958333,NA,0.225833333,0.263333333,0.32,0.44,NA
29/08/2008,2,0.174875,0.207354167,NA,0.269541667,0.280916667,19.13958333,18.93333333,NA,19.94583333,18.96875,0.104583333,0.04,NA,0.61,0.82
